"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Lao PDR","LAO","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.87605074926069","7.23783885962536","7.10931002272996","9.46780588081996","13.2332285440455","14.9876336108285","13.6189131184648","14.1931138271973","18.4444848264583","20.5078138241168","14.9525006830313","16.5386455524761","16.3356430472939","19.9604313602254","19.9175839494556","20.5788426752205","19.0763401255551","20.0852445867198","24.1018900504253","24.2925765896944","30.8241747256511","36.1878338307889","","","","","","","","","","","","","","",
"Lebanon","LBN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.369616282641","182.607770987474","193.731581562473","126.315792710564","117.65409260519","113.370196627905","121.849822318919","120.433190589038","134.408584169251","142.554927835052","153.500210333091","170.93810776799","189.2190622598","198.858946893675","198.037752840122","213.49528654005","223.082333941363","229.447901134241","241.436414893744","240.75984917293","235.607326816909","231.835194327813","239.317784133789","243.034254777896","235.819514655813","236.65496359554","244.296910042665","247.241629881364","259.293191038484","260.618310540712","","","","","","","",
"Liberia","LBR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","0.649569629708066","0.275608482875548","0.392924854306579","0.391213776414474","0.453267128932197","0.409300240416835","0.299054853843612","0.267337001215498","0.326999337779305","0.379739422607469","0.371212275138373","0.435561503296713","0.523166827140101","0.520063989468076","0.534718518490711","0.854895111669917","","2.1938560603028","4.08615206518804","9.43081626506779","12.7837017639748","15.1285744778543","11.9964143627742","6.19527451266445","12.7949188592302","11.5121468171453","7.05416701574613","6.45712019566117","5.21006042504633","7.35163236919231","9.66067993495299","11.771716432981","13.2211341024366","13.4398815964005","14.7209281266767","18.05911133277","20.5224558062603","22.2528392533013","19.5361688132934","21.0523385730968","19.0869214108779","20.7402934643913","18.0934974615231","20.0639671965974","20.4788329989017","19.5527400200518","20.9271669358774","","","","",
"Libya","LBY","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","20.286601295197","22.0767564415655","18.5694958593322","15.1935117291134","12.9354795625528","14.5105176572415","14.5167908475263","15.3215195464162","13.7366804119178","15.9397789577805","18.0358733709977","22.9872826350716","25.0037730303573","25.9966117920602","23.5268286265044","25.3424637517146","25.3506171033363","27.0884296452119","31.5261589756376","31.0514853219927","29.3189371267367","38.2054465056905","37.915343288932","36.6160179899413","41.3139736098377","49.0682164261096","56.2177307936813","56.1460491175274","60.5403801534938","62.1899031444872","68.1369456322541","61.4223917158446","67.3535268839744","72.9557436776682","77.871275208187","79.6179775280899","70.5295566502463","58.4656159445897","67.392089153979","55.2720843821167","48.510866238139","48.0595930232558","40.4628632938644","33.3414634146341","29.6172693281312","26.5646192598334","23.7758446174914","30.1603580845503","36.4320992308852","59.5385277387125","47.2537898621449","94.8898259248896","53.9535712328016","69.877190748815","91.4126988327276","111.575426034826","132.06861470801","122.142809910825","108.54037238781","115.150714616884","197.393967870597","64.4124684090201","","","",
"St. Lucia","LCA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","36.355652173913","37.4161904761905","43.3438383838384","46.1986842105263","40.3580265094412","42.7914062500039","44.9025054466231","47.2718934911243","50.6281896551724","52.1263318112633","48.9109265175719","49.8656004828002","46.6780769230769","48.7426717144402","49.8097772184743","51.6107787378641","52.3666072300469","53.4096641544118","54.7288566061629","56.3412932101245","59.1158451151708","64.5323349792531","64.8566646502058","65.447780420105","65.4257234722222","69.1118255055447","72.6638226479852","73.7687537294455","73.8247503654163","78.0258814890724","75.1123377802653","73.2680704817539","74.2579792969772","73.6143237849424","71.8560592058194","73.2997789219834","71.6219992983249","68.8896878405325","70.1155281404886","63.211975755776","77.1328545172478","71.140757101202","58.9995823996535","63.120616703625","66.6974067914571",
"Latin America & Caribbean","LCN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","20.6893755481536","19.4009685615016","20.067807798816","19.7920073545382","19.2152363825444","19.3636117122867","18.6178422437603","20.2269467378819","20.9081538558078","21.6235821353825","22.6673370492373","22.8329715034554","24.2966374652364","23.8201971075301","22.7964370278243","23.4988951537695","24.3344452296861","22.4716576631485","23.6332116831768","24.4104346713412","23.4247754608675","24.7146090024259","23.605726240391","25.1352307034298","25.2820657444171","23.7359854987154","25.5348301948143","25.0142500083468","44.0814440102249","63.5233288385562","25.8585951082011","27.0246543517764","34.1703144815685","41.2440457905658","31.2750483113472","28.3434025412343","29.8098136343472","32.3189209091775","33.1844783066822","34.0227560266819","32.981094491341","37.4342835966401","36.8795094068069","38.7871006273573","38.8753179830814","41.2158137504182","43.06881333002","46.4247470886655","47.3600238022916","51.9931677057323","51.8097660425198","54.173997495333","55.4900727241218","56.3477363952444","58.2704499244752","59.1691600498714","62.5302792525935","62.5342702076424","62.1255267983184","63.2879280347059","72.9561991542132","68.8049523665162","67.3915007726876","70.2254100241205","73.3536398055833",
"Least developed countries: UN classification","LDC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","9.88047033300058","10.1930747738966","10.3815563272896","10.5934272937394","","12.6481070372554","13.5478837593027","14.6274312326871","14.8022198570608","13.3103144301137","15.3543985640258","15.9904180341171","16.8834419580183","16.5289067670267","16.926506002119","17.865059546305","18.1394885665115","25.5892742391649","19.2290414733281","19.0807490355388","19.6827901682117","20.1185742464235","19.4724552133364","20.3207307511266","22.5706302641067","21.5891395419336","23.9702022573633","25.4472161398092","26.1986540699381","23.4827232768715","21.8265405910988","21.5457648981745","21.8756551587857","22.9426208621283","21.9141952379778","96.1858011182809","104.425397525764","102.239999776094","94.9746205017796","96.1990892275576","97.5521413993659","95.5626446715627","99.4788457010154","121.532867296895","115.108960661597","117.134329509429","133.97314682174","137.21401117589","156.503723130938","40.6270990993858","40.5961664821487","41.1086359702452","41.7891260351401","44.6209462663775","49.8574858400996","48.2652806859293","47.0777682446499","46.7145831584881","",
"Low income","LIC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","11.9644077758995","13.1450399854621","12.7535033670855","13.476232397549","14.4332415050551","14.3979365870083","14.2703819944768","15.7754051066866","15.1933441418884","16.8229434692332","17.6889686159925","18.7764610622716","18.7150684907609","19.8873296706857","20.5375172043441","22.9295025576836","21.1558217084931","22.2890299945374","23.5954066119612","25.0254976220813","40.1034712540131","32.7800949331032","35.2082254993327","30.4969577218153","26.8171958962498","22.080166829738","22.3295203473128","26.047225234096","24.0153728763136","28.7864769361733","33.4430420184599","31.2396962129018","25.8597468994605","24.7638235031163","23.9666576139579","25.13753281472","26.3662350279599","24.2542512951212","181.863727455779","198.687049018474","196.309043812701","175.70030963739","176.545319657932","174.532111271483","168.009880163145","178.367372628335","210.004807065152","200.759674837816","204.297893724732","296.11639070433","299.082314580317","379.310509356919","23.0245914452677","23.431399620754","23.8370910431427","24.73501368698","27.9673809590849","30.3756056209919","","","","",
"Liechtenstein","LIE","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","23.1560125167635","23.5927272727273","24.80631276901","29.5665131400704","28.61542409855","28.5910440376051","27.1632481708048","27.8543764523625","25.5803321515208","24.6789226165028","22.8915398126464","24.6313167259786","26.2477864497934","22.3641599652249","19.3858062344874","17.9463445836626","20.9227560176141","24.2362732441563","27.172155162311","31.5935251111917","32.0211342763089","30.0407034880301","32.2593159878272","31.8349355679641","29.2117518504546","31.1966127790608","29.4197488215563","30.9841248862614","31.5395392419205","30.1158131922141","28.2587504686622","29.7628690097974","30.4367168450185","31.9499025359947","32.9834014805227","38.8518386515158","37.5791404557574","37.4793433916825","37.1067087366624","38.7281491333797","38.4388964692487","39.0173000103738","39.3504395072967","39.3880680483827","41.0665812943213","41.6778034206558","40.9892214399826","39.2326973771293","34.5243803776736","37.353420524259","31.5461108558666","41.8727394926069","41.0453555050186","43.1505837836518","45.5725928043996","49.685390040446","52.1138656119301","54.4889133714938","56.8919560259486","59.4620662097669","","","","","",
"Lower middle income","LMC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","22.2923526584509","22.2310691068602","22.5325306361141","22.4185489095671","21.8640951865438","22.2599314397648","21.8412558599729","21.5829222575972","22.3571169251433","22.7499095999505","23.033105744116","24.6562960088356","25.4280674639154","24.6069680367884","22.6773219304811","23.6328978798291","26.8940211126485","29.0111574318062","30.575152193476","31.6817292558916","32.2807576835686","27.2216663872216","29.3914769755033","32.7502861621843","34.4887530634229","35.4701120809897","37.8484417620105","39.0903470970948","39.4670447724933","39.7784456144355","39.283056461855","39.0305992475621","40.4805568778933","41.4831467137186","42.9315000632521","39.4764411296314","38.9373039236735","41.0705782851436","41.4398184132104","48.6526350260415","49.2517701359812","52.5254417063295","54.99031087113","55.3435058482062","55.300348009272","55.4681528921435","57.3379932330021","61.6340994899635","62.5490495962501","66.5544068448873","65.0610884605563","64.4704057115231","63.1145745370159","63.9039975363121","64.4895528569289","67.2443412268147","69.3820372605138","68.5864475201555","66.3908588349732","68.4091496394124","77.7653355729419","75.7333295975263","","","",
"Low & middle income","LMY","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","20.9144333511679","20.589222670021","20.4938658522038","22.4978073147523","22.1015345803291","22.9935678164107","23.982909579876","24.1792885503998","25.094326582767","25.6442618025443","26.9201886161194","26.6719792626523","25.2166960795312","26.0648995683863","27.2120014930559","27.1895231656196","28.4457059253786","30.4936517272071","31.1020481171304","30.6052158335401","31.6858371808132","35.0041421196648","35.3886594918764","36.7503209788416","42.0522604241754","41.4733487086304","48.3383336645002","56.0268743091615","41.5676766053869","42.552492869962","47.7695017684019","51.2088391513062","47.8671555274443","47.678531463125","50.323843575188","53.9455649361352","55.8976611871041","62.9657123846698","62.7283414769951","71.8181716587475","75.4672990060118","78.300095219021","76.5860987572494","77.4065012847957","80.8751596640684","82.0210767713313","84.7284176841937","100.447182335859","99.1022714842507","100.680190797267","106.231226562233","111.326007284744","116.714495330225","123.600364094868","127.749873247583","125.583953702041","125.533447463957","127.910802566056","143.710479256832","140.398081955777","149.599202662851","156.961143385988","168.105041497896",
"Lesotho","LSO","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","35.2886045819697","39.0902887139108","50.335213337865","52.1303824760916","52.5355909264678","52.4923800144583","49.1733686594473","48.249886348338","46.842064808742","43.9835067910497","40.640726410805","35.5465435581569","32.2562407261641","34.2495674548812","33.2534795587239","31.3362061998186","32.7957279107207","33.2915021306695","34.4614248901987","30.0873320802108","27.6225431847664","28.0324218272255","26.5146995973571","26.2351811215662","24.3346836769651","24.2328456792603","28.778280171772","34.4391018777085","33.4564054765705","35.7497316275754","39.4502317143071","35.5631378898331","35.1340198361316","37.921760394771","33.9869822662388","33.6617216014764","31.0078773481475","39.388791319184","39.6125291662961","35.3056002303545","42.2545219291342","","","","",
"Late-demographic dividend","LTE","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","24.2619725240491","24.3557637228672","26.9148715101346","27.3458759448383","29.3439663284102","31.2280305615487","36.6234289567948","40.4260392097762","42.825137682039","48.4635300871886","47.2887127823735","","","","","66.2691606838168","77.315030667362","64.3235130013325","60.5824525436333","64.7989686233923","69.8103861136909","74.7852130351668","85.7265144737459","87.3856218215228","91.0957576314533","93.4329536110085","96.7152118929009","93.4892691860812","92.8120670759752","96.1995687822282","95.6005515505338","95.7233157140948","118.091860716951","117.176387184799","116.696661984378","122.787346818095","129.036157586022","135.921502088438","153.529360132115","158.975326738649","153.779165893223","151.68023406852","154.530911962931","171.962428320902","173.599795021456","179.334855977916","186.035279769486","195.757097261734",
"Lithuania","LTU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","75.8872435836275","84.895337310693","90.2027286796449","91.0525668005867","108.684094984513","111.567530017942","117.686282642089","139.195348065565","129.666898083157","120.319569792428","121.844129063078","123.692679277546","130.011309336412","134.888749331447","148.655180869501","164.532076517352","156.187884640144","166.116281390623","167.104596420128","167.944193992169","141.654017240168","139.259655083919","141.926043994824","125.212115588368","112.542379876541","123.131596688384","107.547375850122","100.854966185799","108.650458444419","107.206393370558","111.163969843746","131.448010330602","147.768600559465","146.264446153504","146.220555432106","154.658877941243","341.954351981271","277.316646902705","355.966682372547","196.459394630247","194.001851411059",
"St. Martin (French part)","MAF","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","27.839748432661","29.4702901186664","28.9819007863504","27.6939092162273","26.7142181161464","27.097855227882","27.555647155812","28.4204073689673","29.828209000302","29.6320688348937","29.5067678937116","30.3141220853598","33.7667166416792","35.855320642846","35.4377161598092","39.203043036445","39.8014448956464","40.5564598782179","43.0508213366211","43.5713779153168","35.0263198436523","37.918930045778","36.3686904057144","39.4640215857724","38.4879114737611","37.7051733060843","37.5266458289018","40.1730964414439","39.9043022941163","42.3101030067359","46.1509067967768","47.7032824355712","50.9013961960403","53.7242549714841","53.1768927310237","55.9572669488579","52.8401928772412","61.9270329068279","54.8407220042","59.5186783554457","64.0520171265001","69.802524311417","73.5286389536301","74.0651919615625","76.0495624581098","83.3191816194684","89.9785545114664","99.1055847307515","101.361583924074","105.023134070947","105.049032453636","106.596965427501","107.529240054408","105.136360478507","108.464990610886","106.485346779473","109.884822811299","110.46242491734","110.490577950363","110.540285582407","128.863147204193","122.263389135823","126.701948396923","119.712515768111","123.231200675178",
"Monaco","MCO","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.3090617760618","43.4573335070349","19.1786710598572","15.9011417855695","19.2171384080936","18.340118360072","21.5640034877299","19.3369376700332","20.4521221105714","22.2944191905919","25.1413858602755","28.9870306684853","30.8616399181723","36.753849409965","42.0344646180814","43.7013460651562","51.1776850795433","50.3492766552239","54.0866637338368","43.0444202551816","41.5844272333961","47.0478806280052","52.5232099788009","49.9930732636657","43.6181609166427","44.3673612853793","43.7799358937814","44.003410448745","43.6111445253192","53.8872346808522","49.4770399070337","45.9352990980668","49.1446696805562","52.3965762743055",
"Madagascar","MDG","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","14.5428489674558","14.718842539671","15.3108253145915","15.7507756661684","15.8257314906095","17.2325777838095","17.1393852089293","17.3887726249639","17.8648481294968","17.6137825550206","19.3548600327264","18.4614769227949","17.8047337443743","17.1094543229313","18.6206690892315","19.0340919265041","21.1837260803259","19.0906931238225","15.4341949074844","16.2547115268018","13.6788170775618","10.3156648370497","11.4588885754698","11.6048568939605","12.4881532372802","12.6625920310378","11.8673381709266","13.9831250394377","12.6646093535801","16.3274218729191","17.2203949497803","19.0483732003123","20.9152597756668","16.0401054875396","15.2027090704126","16.951880859215","16.310236466227","17.3208301207882","17.4115759033018","18.851362911841","19.9438116842437","20.1101034832062","20.9949050371571","17.3127222071987","19.4141162042008","20.2004514501872","19.7663952945683","21.1984002551658","21.3619688868951","22.2783183197371","22.0587116419643","21.1936861069535","21.2864128149787","22.5824212828002","23.6124260925828","25.5623978283926","25.6080339040708","24.6311464688038","28.2375228184675","28.1683421139991","28.0602789695699","27.1193772398563","",
"Maldives","MDV","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","33.0103333317402","34.5386762885407","30.5621127180545","31.3381160324392","44.5764192139738","46.3806566104703","40.5647366889729","33.6350257542311","23.5129533678756","26.0422020381037","29.0495761876602","25.3210748560461","25.455214806809","26.3719505077623","26.087873034419","26.6796631814191","24.9928592779568","28.9492456194978","30.7433267874027","31.16287983646","34.8215431050745","38.0544839424201","44.0441844407208","41.794995290722","41.0911245179629","30.5538561368886","34.4601861816757","34.4278834157889","38.7865414573683","45.2433849297208","39.7204023396458","41.5584009621151","41.6488727183431","46.1538291596222","47.9463196785526","47.0543787205311","45.1041063121999","46.7610399769232","47.8259394605774","48.0525698746175","44.9086280122786","43.1868685299419","39.7804381273004","41.1465021497222","72.4722361354647","64.6752385975961","58.2615522721974","58.4163957891426","55.1497285542966",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","26.6067284858335","26.1987602365511","27.2297901131767","28.5092481549038","29.5698169091655","29.7652308984016","31.3844497710656","32.8593215681455","33.8670252605287","34.3490796745838","33.9900605926305","33.6027596704482","33.9791230149532","31.4360616104564","23.204119570522","27.415253146085","28.9513131539224","31.6246144163245","36.309749568031","34.8950897239573","33.8547796297348","38.6611349464257","44.3842171519051","49.5707508296942","54.0321259968372","","60.9846000889714","61.3145607586139","63.059270795634","60.0387903230932","53.0269975695298","52.2556463861027","51.7480837609725","53.7104655865809","54.2428671846847","53.0207082266374","51.9325117470094","53.3973720013067","58.0823488459728","57.3756765262094","53.3874360242402","58.7526502180197","61.1544946283365","60.3776463388133","57.7732082422401","56.0087958962938","57.5806723841319","58.9165305415992","56.7426455658045","68.1569029699452","64.2707632943365","59.2616317273217","59.5609612672534","62.9618283128488","67.9561542816181","77.2721087369348","81.65904698716","79.0501147090542","","","","","","","",
"Mexico","MEX","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","22.9386503067485","23.9039548022599","25.2052631578947","26.3584905660377","26.00796812749","26.0989010989011","25.5559210526316","26.1927710843374","26.6621253405995","28.5270935960591","30.4594594594595","31.1795918367347","31.6283185840708","32.3299565846599","30.2722222222222","31.3009090909091","38.7323121808899","29.9783666846944","32.0239623448866","33.132333767927","29.7761921445026","32.6364431132424","31.2909490161623","28.4035169333842","29.1341148939139","25.4985029100755","26.5677818765428","25.9751314697189","11.1299997223919","16.5166376513077","22.5134170767379","26.114745760132","27.1384560739971","21.5868006582735","22.9199335459201","23.1393938068072","21.8388141908833","27.140715415269","25.9425768926098","25.9976968505543","21.357251506457","23.9467187449556","23.9055137436454","24.7725378190105","25.0101031828348","25.4370831819859","24.4047783192837","24.8136087370689","25.1802636055075","28.4756399557864","29.3078846408306","29.4874262349406","29.9851073588107","31.6540798715063","33.1959685874891","35.1292025669551","36.553443698017","37.4499048603481","36.489820824199","36.7674889193318","43.5013813036737","42.9909357262142","41.7220581485248","42.9171664132631","45.8825737103898",
"Marshall Islands","MHL","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","20.8646945880461","21.1493187440039","21.1631735803366","20.8243163577943","22.9370893425129","22.5294258373811","23.3856732165856","24.424399595771","24.6442215056888","25.5081493370051","26.1279328410229","27.3846267423104","27.0541303842056","25.473702227617","26.3810487928932","27.5115906509777","27.4327232019964","28.6584023397827","30.8221008146792","31.4008163375765","30.8179386791006","31.8932317798115","34.8469504763747","35.4730865927647","36.7955555183771","42.3766746219443","41.8886228179888","49.0910160369067","57.0083464198253","42.13444873271","43.3120253498844","48.2522234122467","51.6620889978253","48.2233773651343","48.049651818347","50.6628214805786","54.3461751075474","56.315000999286","63.5019944045749","63.4206979925538","69.9361440852889","73.1759875016297","76.1262699225623","74.7599969249165","75.5434134146109","79.0734557728744","80.3911311803063","82.9469880666622","98.3823682020106","97.3435319908035","98.9488607654659","103.880480411377","108.935297105267","113.784454089359","124.696387171812","128.765367562645","126.548888131774","126.480771477585","128.69064918144","144.62538613975","141.03892460774","150.306031572847","157.773550152127","168.803642103823",
"North Macedonia","MKD","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2103385663555","12.7220779220779","11.1877562236766","10.726158852974","12.60534694858","13.5906850196744","16.6365699782121","17.9821915494317","29.5182512985701","26.4857046728105","30.2031735323453","33.6734331606633","35.4689454878796","40.7783121165333","47.5703321680178","47.8074213361373","48.6373065453669","51.4721968438211","52.8195883282443","54.1444824284663","51.6598782486667","53.523749232048","54.4005213990523","54.1697419285478","54.5195352503758","56.5059695563137","58.3279942048031","65.1791278967697","65.0841492183269","61.2440025609343","58.9582373625018","61.4675272501594",
"Mali","MLI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","18.2133008196809","13.8357192381968","13.811022390922","13.7170139840988","13.4917205549372","13.3809249876426","14.2089637658617","20.9243594442411","18.2691874591692","16.1525472242817","16.2150474726323","18.6613388017948","17.7116577129243","16.8909990704806","15.4711808464593","16.4959623025513","17.6466024797479","21.7898164675927","20.3976061209971","21.0954640408012","20.6779687071745","21.7708713780651","20.400411427674","18.4939063988528","19.8724442690079","20.9869514237459","21.3535366293308","20.5237707863673","18.8432762905033","22.2756906752575","21.918348435019","20.8636247696393","17.1448314650228","19.4200389764656","19.3569394500773","22.7873549798097","27.4792621193106","19.3058866686321","19.1626512476871","19.2062407338613","17.8235600400906","13.9557064619497","18.3176852476535","19.3264761726854","19.4997513850306","21.643935855613","22.86100752119","22.5158087493417","22.5706862873155","23.2084651743195","22.5991378938498","23.8918149330587","23.5120808091334","26.5812701285786","33.8720249942233","34.2725529257684","31.6650916752995","29.8483803555809",
"Malta","MLT","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","26.4009084134353","26.5106409128559","28.4402121762284","33.3912985406437","34.002656607038","27.7675797176783","30.4046939309622","28.7300189732801","25.4255386764355","24.1754946052036","24.4083827799722","25.1039565947311","29.0103981343408","32.1158923552118","23.8048475496941","23.2810834154186","22.0184487327985","21.2708488799745","22.918238633361","24.0653205536358","25.7634241037447","27.9337686567164","28.956868617088","31.4513386824761","34.3974478108707","32.3438543544861","40.2927418812395","26.0851838988143","30.5378816401522","24.6931794841727","27.8896995815492","31.0536695460016","31.2119383451212","27.4290208694643","27.8453938149319","30.2452503518105","32.1122503093512","29.0958178987395","27.0466512111002","25.7496164943935","31.4706691750898","32.5198546010872","27.8140472466073","20.4245482624884","22.9306905545076","21.5710719112452","20.0218744020637","18.7856651892155","17.229314061422","19.4128736931799","23.572070336972","26.4435555327651","31.667352962177","36.7745637917475","39.5743142064512","46.4130886736128","49.6960440247963","53.3103676262255","54.5606988044504","56.1076061197146","69.2046429443978","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","28.7133323775083","28.2015260747237","29.0173849301556","30.6383149039001","31.3010067090292","31.1126246630524","32.3340339651261","33.1096360947405","34.2283143160204","34.9143842389786","34.8279658813528","35.2277316560023","37.7791449696125","36.3736173503676","30.6728030416671","34.6495810479313","35.4847824079821","39.0519462993552","45.6980822654062","48.4855815411914","50.7908644802256","53.1054471366319","54.4381999084978","54.869971604777","","","63.5520255107132","64.7230617644812","66.7246997875783","64.0202365855515","59.352338459296","54.0802324915233","54.531333903312","57.3175340721105","57.1606501913409","54.3785695144483","52.6431885066148","54.7323649679518","57.4595811958358","56.9192721056682","54.0281352249152","58.6366130429627","60.5837578362623","61.5431656634913","57.75014535599","57.0651899078772","59.9905455116402","61.3250040013246","58.9930349208617","66.8793112286396","65.355063846095","61.505087386205","61.6776267973643","63.4679642543198","68.8258667823715","76.0327781978761","82.9425031015306","79.3163770228193","67.8132995125439","67.8859621743493","80.6960600253302","75.2235322869572","72.995289222167","72.2554623626216","70.328509836067",
"Montenegro","MNE","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2705819739435","12.0474489579691","13.3456622806676","22.5152975712316","41.2783153248781","66.2231394377657","51.5817187590628","48.6629085509602","48.1270308311121","46.9243523838199","51.9625014010788","50.5797975210614","53.7138757406011","56.4738294012656","56.9758742077749","59.1965585650548","56.2919905409028","52.1371994531297","59.3569025354595","57.9655122996112","59.6115377780756","56.781932781752","58.2600001992167",
"Mongolia","MNG","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.869549890992","23.2541462381897","18.7823996633567","20.1400548065453","15.6641032175228","16.205291552918","18.2292552200818","17.6897373480007","20.3757871179315","21.1442710138837","23.7854353739816","30.3299171873272","38.4529601421914","35.8736188467401","37.4878970198332","38.1519068728688","48.4450400461868","34.5876176377218","43.6897019915392","47.954095016752","48.6662884450169","45.6117307064968","49.2981755665432","47.8440847873295","43.8920812329547","50.8058829710044","56.6254772716504","59.7701847762913","55.0583206047196","65.3634360877361","63.9723720646896","55.0862715020112","53.4117995745171","",
"Northern Mariana Islands","MNP","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.122124651168","21.6169909634163","22.7724981596998","21.421487385137","20.4552254059054","14.7925749173721","14.827753800236","14.9114823560108","16.1330225423189","19.8404582377429","17.5986750354926","20.0405623151165","20.7932834582833","19.2377040471454","21.4089202422681","22.3569186276126","24.0179829757093","25.7104251141459","31.7276619014597","34.4244903094133","33.8398892077674","39.2853833266881","41.8024405933975","46.9195708349212","51.4546042456824","48.2460545611896","45.7476189413129","46.0926241650212","48.7961164212245","59.025269247681","56.181411167201","53.6270083146428","50.0137384851495","",
